name,price,img,rating,reviews_count,link,category,subcategory
T500 Smart Watch Full Screen Waterproof Touch Display Bluetooth Calling | Fitpro T500 Smart Watches Fitness Tracker Compatible with All Android (Black),1999,https://static-01.daraz.pk/p/76bdcbe10dc089e27c92bbc2eb69af9e.jpg,5.0,1,N/A,Electronic devices,smart-watches
"Huawei Band 9 1.47""  AMOLED Screen Comfortable All-Day Wearing Sleep Health Management Up to Two-Week Battery Life",14499,https://static-01.daraz.pk/p/cd2c628ad9300c5e1c12480124605f04.jpg,,,N/A,Electronic devices,smart-watches
i8 Pro Max Series 8 Smart Watch | New Updated Model | Bluetooth Calling Smart Watch | All Sports Mode,1600,https://static-01.daraz.pk/p/b8556745ec6d3f382c952e23c1f4c4e4.jpg,,,N/A,Electronic devices,smart-watches
"i8 Pro Max Smart Watch (44mm) || Watch For Men And Women | 1.75"" Full Screen || Sports Fitness Watch || Bluetooth Call All i8 Pro Max Smart Watch Sports Mode",1499,https://static-01.daraz.pk/p/8557e16be44e1431fc4fe1908916f914.jpg,5.0,1,N/A,Electronic devices,smart-watches
T500 Smart Watch Full Screen Waterproof Touch Display Bluetooth Calling | Fitpro T500 Smart Watches Fitness Tracker Compatible with All Android (Black),1999,https://static-01.daraz.pk/p/76bdcbe10dc089e27c92bbc2eb69af9e.jpg,5.0,1,N/A,Electronic devices,smart-watches
"Huawei Band 9 1.47""  AMOLED Screen Comfortable All-Day Wearing Sleep Health Management Up to Two-Week Battery Life",14499,https://static-01.daraz.pk/p/cd2c628ad9300c5e1c12480124605f04.jpg,,,N/A,Electronic devices,smart-watches
i8 Pro Max Series 8 Smart Watch | New Updated Model | Bluetooth Calling Smart Watch | All Sports Mode,1600,https://static-01.daraz.pk/p/b8556745ec6d3f382c952e23c1f4c4e4.jpg,,,N/A,Electronic devices,smart-watches
"i8 Pro Max Smart Watch (44mm) || Watch For Men And Women | 1.75"" Full Screen || Sports Fitness Watch || Bluetooth Call All i8 Pro Max Smart Watch Sports Mode",1499,https://static-01.daraz.pk/p/8557e16be44e1431fc4fe1908916f914.jpg,5.0,1,N/A,Electronic devices,smart-watches
"i8 Pro Max , i8 Ultra Max , i9 Pro Max . i9 Ultra Max Smart Watch Series 8 | 1.75"" Full Screen | Sports Fitness Watch | Bluetooth Call All Smart Watch Sports Mode | For IOS And Andriod | Watch For Men And Women",1250,https://static-01.daraz.pk/p/043d189a5b7895ef5a214b895a3db591.jpg,,,N/A,Electronic devices,smart-watches
smart watch 7 STRAPS Ultra Smart Watch T800 ULTRA SMARTWATCH 1.99 inch The Smart Watch That Does It All Calls Texts Music Fitness Tracking and More (T800 Black ) Waterproof Wireless Charging,1350,https://static-01.daraz.pk/p/6f2f62ff5f986ee16921f8c6b5ebe2b6.jpg,,,N/A,Electronic devices,smart-watches
N9 Max Smart Watch | Stainless Steel | 3 Straps | For Men and Women | 2.02'' HD IPS Display | BT calling & all Fitness Tracking Features,3499,https://static-01.daraz.pk/p/68edd3515a7ec31ca09cfe868b186a99.jpg,,,N/A,Electronic devices,smart-watches
[autismaut] Applicable to Amazfit Sports Watch Protective Case Mi Dong amazfit bip Youth Edition Electroplating tpu All-Inclusive Case,3586,https://static-01.daraz.pk/p/bc880f47d5642e2c276646244ad6208d.jpg,,,N/A,Electronic devices,smart-watches
i7 Pro Smart Watch with Magnetic Straps - Series 7 Pro Smart Watch - Bluetooth Calling - All Fitness Tracking Features,4799,https://static-01.daraz.pk/p/755b48cde232f0b0b4397bb5b3565cf5.jpg,5.0,1,N/A,Electronic devices,smart-watches
TK5 5G Smart Watch Sim Supported With Camera 4GB/64GB Android 8 All social app instagram youtube tiktok video games hotspot,25300,https://pk-live-21.slatic.net/kf/Se607b66345bf4622aa7bd74ab74f86b1l.jpg,,,N/A,Electronic devices,smart-watches
"i8 Pro Max , i8 Ultra Max , i9 Pro Max . i9 Ultra Max Smart Watch Series 8 | 1.75"" Full Screen | Sports Fitness Watch | Bluetooth Call All Smart Watch Sports Mode | For IOS And Andriod | Watch For Men And Women",1250,https://static-01.daraz.pk/p/043d189a5b7895ef5a214b895a3db591.jpg,,,N/A,Electronic devices,smart-watches
"H30 Ultra, K900 Ultra, T5S watch, Y200 Ultra watch with 3 watch and 13 straps, MVP-130 watch and Ultra 7 in 1 and series 9 watch smart watch | BIG HD Display all watches model | with All model Rendom straps | touch watch",1899,https://static-01.daraz.pk/p/1b3296ebe62adcf0c6c79c2b4d66120d.jpg,5.0,1,N/A,Electronic devices,smart-watches
12 + 1 Ultra Smart Watch with Airbuds - All-in-One Fitness Tracker & Wireless Earbuds Combo,3799,https://static-01.daraz.pk/p/97544adcb4ca310e9915ff1f7eed9ca6.jpg,,,N/A,Electronic devices,smart-watches
"DT900 Ultra, Y60 Ultra, i20 Ultra . H20 ultra  , Ultra 10in1 , 7in 1 Ultra , Y20 Ultra , Y80 8 in1 Ultra S100 ultra 9 Available All smart watch in low Rate , High Quality All smart watch",1399,https://static-01.daraz.pk/p/43fd8d6a115dd775ce0ee136336fbfc3.jpg,1.0,1,N/A,Electronic devices,smart-watches
