name,price,img,rating,reviews_count,link,category,subcategory
Flayer With All Sizes Good Quality Flayers,499,https://static-01.daraz.pk/p/d1cb48403f6b8d28bb119726786f9f36.jpg,,,N/A,Home & Lifestyle,stationery-craft
Different sizes (pack of 16 wires) Jewelry Wire || Bross & Silver || all gauge 16 to 30 || DIY Jewlry & Art & Craft Projects.,600,https://static-01.daraz.pk/p/176962d14d71c144969e977904d02802.jpg,,,N/A,Home & Lifestyle,stationery-craft
surprise box all type of big surprises,1299,https://pk-live-21.slatic.net/kf/S92feb229145e4d7a8721241a78e89afaK.jpg,1.0,1,N/A,Home & Lifestyle,stationery-craft
BTS notebook all member kpop notepad spiral notebook lined pages for personal and daily use,350,https://pk-live-21.slatic.net/kf/S9393fa9810274785a51e42751d511957h.jpg,,,N/A,Home & Lifestyle,stationery-craft
Grim Teiousx 23 Types Diamond Nail Drill Bit Mill Cutter All For Manicure Machine Bit Tools Accessories Cuticle Clean For Removing Nail Gel,3641,https://static-01.daraz.pk/p/df1c9e9e17aa5b4eafdedaed3d9deb3b.jpg,,,N/A,Home & Lifestyle,stationery-craft
Note book simple All Article A4 size 112 page,200,https://pk-live-21.slatic.net/kf/S395e7208870749c5b4121a4664ac62fdl.jpg,,,N/A,Home & Lifestyle,stationery-craft
( Pack of 12 pieces ) PREMIUM QUALITY OF GIFT WRAPPING PAPER FOR GIFTING AND OTHER ALL OCCASION,540,https://static-01.daraz.pk/p/1fa988d0dee46d4058afabef2c169d98.jpg,,,N/A,Home & Lifestyle,stationery-craft
BTS notebook all member kpop notepad spiral notebook lined pages for personal and daily use,350,https://pk-live-21.slatic.net/kf/S9393fa9810274785a51e42751d511957h.jpg,,,N/A,Home & Lifestyle,stationery-craft
Grim Teiousx 23 Types Diamond Nail Drill Bit Mill Cutter All For Manicure Machine Bit Tools Accessories Cuticle Clean For Removing Nail Gel,3641,https://static-01.daraz.pk/p/df1c9e9e17aa5b4eafdedaed3d9deb3b.jpg,,,N/A,Home & Lifestyle,stationery-craft
Note book simple All Article A4 size 112 page,200,https://pk-live-21.slatic.net/kf/S395e7208870749c5b4121a4664ac62fdl.jpg,,,N/A,Home & Lifestyle,stationery-craft
( Pack of 12 pieces ) PREMIUM QUALITY OF GIFT WRAPPING PAPER FOR GIFTING AND OTHER ALL OCCASION,540,https://static-01.daraz.pk/p/1fa988d0dee46d4058afabef2c169d98.jpg,,,N/A,Home & Lifestyle,stationery-craft
Sweet Journal Blooming All Seasons Series PET Masking Tapes Decorative Sticky Tape for Journaling Diary DIY Crafts Scrapbooking,428,https://static-01.daraz.pk/p/ae87ea2bfa9e54b53074ed9e9be1c070.jpg,5.0,1,N/A,Home & Lifestyle,stationery-craft
Grim Teiousx 23 Types Diamond Nail Drill Bit Mill Cutter All For Manicure Machine Bit Tools Accessories Cuticle Clean For Removing Nail Gel,3641,https://static-01.daraz.pk/p/df1c9e9e17aa5b4eafdedaed3d9deb3b.jpg,,,N/A,Home & Lifestyle,stationery-craft
Note book simple All Article A4 size 112 page,200,https://pk-live-21.slatic.net/kf/S395e7208870749c5b4121a4664ac62fdl.jpg,,,N/A,Home & Lifestyle,stationery-craft
( Pack of 12 pieces ) PREMIUM QUALITY OF GIFT WRAPPING PAPER FOR GIFTING AND OTHER ALL OCCASION,540,https://static-01.daraz.pk/p/1fa988d0dee46d4058afabef2c169d98.jpg,,,N/A,Home & Lifestyle,stationery-craft
Sweet Journal Blooming All Seasons Series PET Masking Tapes Decorative Sticky Tape for Journaling Diary DIY Crafts Scrapbooking,428,https://static-01.daraz.pk/p/ae87ea2bfa9e54b53074ed9e9be1c070.jpg,5.0,1,N/A,Home & Lifestyle,stationery-craft
2024 Autumn Winter High Waist Pearl Velvet All-in-One Pants Fleece Thickened Warm Women's Plus Size Outer Wear Leggings 300g grams,3784,https://static-01.daraz.pk/p/6682fa54d3eed8891e1ec6a4b96124cd.jpg,,,N/A,Home & Lifestyle,stationery-craft
double a A4 80g paper for all,2500,https://pk-live-21.slatic.net/kf/Sa942d0c2790443db9debb87b9bdd2fecz.jpg,,,N/A,Home & Lifestyle,stationery-craft
12ML x 4pcs Stickoo All Purpose Liquid Glue UHU Glue,359,https://static-01.daraz.pk/p/af8d2330a74e6484493136b72df3a81d.jpg,5.0,3,N/A,Home & Lifestyle,stationery-craft
professional self healing 5 ply Double Sided Durable Non slip PVC Paper Leather cutting mat A4 size for scrap booking quilting sewing and all art and craft,800,https://pk-live-21.slatic.net/kf/S049997f9895a4b00af37fa0eb17ce714M.jpg,,,N/A,Home & Lifestyle,stationery-craft
( Pack of 12 pieces ) PREMIUM QUALITY OF GIFT WRAPPING PAPER FOR GIFTING AND OTHER ALL OCCASION,540,https://static-01.daraz.pk/p/d4cceece2daaa4f4a751b7f0657e6fcb.jpg,5.0,1,N/A,Home & Lifestyle,stationery-craft
"The all Purpose Adhesive Glue, paper glue, stationary Glue , Glue, UHU glue ,best glue for wood metal plastic",420,https://static-01.daraz.pk/p/e76352e25f506a27bc1e89056fe06c18.jpg,,,N/A,Home & Lifestyle,stationery-craft
Sweet Journal Blooming All Seasons Series PET Masking Tapes Decorative Sticky Tape for Journaling Diary DIY Crafts Scrapbooking,428,https://static-01.daraz.pk/p/ae87ea2bfa9e54b53074ed9e9be1c070.jpg,5.0,1,N/A,Home & Lifestyle,stationery-craft
2024 Autumn Winter High Waist Pearl Velvet All-in-One Pants Fleece Thickened Warm Women's Plus Size Outer Wear Leggings 300g grams,3784,https://static-01.daraz.pk/p/6682fa54d3eed8891e1ec6a4b96124cd.jpg,,,N/A,Home & Lifestyle,stationery-craft
DIY lace Korean style women's all-match decorative clothing lace accessories lapel sweater shirt collar hollow boutique,4041,https://static-01.daraz.pk/p/518051a4ae87faf642e396f0d868a4b3.jpg,,,N/A,Home & Lifestyle,stationery-craft
