name,price,img,rating,reviews,link,category,subcategory
Mentholatum Acnes Creamy Wash 50G,1199.00,https://static-01.daraz.pk/p/93077ec36870d23500c159fbbba3a916.jpg,4.3,No reviews available,//www.daraz.pk/products/50-i213939199-s1422541437.html?search=1,Health & Beauty,skincare
NEW BE CUTE BRIGHTENING FACE CLEANSER 200ML,699.00,https://pk-live-21.slatic.net/kf/S29df6e8b3387473287530b08253b20ef9.jpg,4.7,No reviews available,//www.daraz.pk/products/new-be-cute-brightening-face-cleanser-200ml-i430588379-s2172452886.html?search=1,Health & Beauty,skincare
"Rivaj UK Vanishing water resistant anti-dark spots, anti darkening sunblok (ALL SKIN TYPES)",689.00,https://static-01.daraz.pk/p/1fb3bf33de39bbc66f1e011f48ac4cb3.jpg,4.4,No reviews available,//www.daraz.pk/products/-i471751632-s2234902440.html?search=1,Health & Beauty,skincare
POND'S Bright Beauty Face Wash - 100G,447.00,https://static-01.daraz.pk/p/f8d1e451949a96c570cb8d906812627c.png,4.7,No reviews available,//www.daraz.pk/products/ponds-bright-beauty-face-wash-100g-i346080921-s1773152967.html?search=1,Health & Beauty,skincare
Organic Rose Water Spray | Toner for Glowing Skin,360.00,https://static-01.daraz.pk/p/83ea8a07bcd1cf33a94c1390e09c0125.jpg,4.3,No reviews available,//www.daraz.pk/products/-i408602942-s1958816665.html?search=1,Health & Beauty,skincare
Wart Remover Pen Skin Tag Mole Remover Eliminate Foot Corn Warts,399.00,https://static-01.daraz.pk/p/59c1fbc18a6ee96ed949ea4968bdef96.jpg,3.5,No reviews available,//www.daraz.pk/products/wart-remover-pen-skin-tag-mole-remover-eliminate-foot-corn-warts-i433595393-s2081192861.html?search=1,Health & Beauty,skincare
Klean Beauty - Detoxifying Charcoal Mask,1699.00,https://static-01.daraz.pk/p/f384df106a777d047ebd6fe93e441655.png,4.9,No reviews available,//www.daraz.pk/products/-i424940724-s2013199934.html?search=1,Health & Beauty,skincare
"Rivaj UK Vanishing water resistant anti-dark spots, anti darkening sunblok (ALL SKIN TYPES)",689.00,https://static-01.daraz.pk/p/1fb3bf33de39bbc66f1e011f48ac4cb3.jpg,4.4,No reviews available,//www.daraz.pk/products/-i471751632-s2234902440.html?search=1,Health & Beauty,skincare
POND'S Bright Beauty Face Wash - 100G,447.00,https://static-01.daraz.pk/p/f8d1e451949a96c570cb8d906812627c.png,4.7,No reviews available,//www.daraz.pk/products/ponds-bright-beauty-face-wash-100g-i346080921-s1773152967.html?search=1,Health & Beauty,skincare
Organic Rose Water Spray | Toner for Glowing Skin,360.00,https://static-01.daraz.pk/p/83ea8a07bcd1cf33a94c1390e09c0125.jpg,4.3,No reviews available,//www.daraz.pk/products/-i408602942-s1958816665.html?search=1,Health & Beauty,skincare
Wart Remover Pen Skin Tag Mole Remover Eliminate Foot Corn Warts,399.00,https://static-01.daraz.pk/p/59c1fbc18a6ee96ed949ea4968bdef96.jpg,3.5,No reviews available,//www.daraz.pk/products/wart-remover-pen-skin-tag-mole-remover-eliminate-foot-corn-warts-i433595393-s2081192861.html?search=1,Health & Beauty,skincare
Klean Beauty - Detoxifying Charcoal Mask,1699.00,https://static-01.daraz.pk/p/f384df106a777d047ebd6fe93e441655.png,4.9,No reviews available,//www.daraz.pk/products/-i424940724-s2013199934.html?search=1,Health & Beauty,skincare
"24K Gold Facial Kit by Olax Pack of 8, Original Best Quality Luxury Facial Kit Gold Infused Skincare Anti-Aging Gold Facial Gold Face Mask Skin Brightening Kit Facial Spa at Home Gold Facial for Glowing Skin Natural Glow with Gold Spa-Quality 50ml each",1399,https://static-01.daraz.pk/p/4638cc4c3bb608abb9b9a901646ef236.jpg,4.7,No reviews available,//www.daraz.pk/products/24k-8-i260549428-s2064344690.html?search=1,Health & Beauty,skincare
Mentholatum Acnes Creamy Wash 50G,1199.00,https://static-01.daraz.pk/p/93077ec36870d23500c159fbbba3a916.jpg,4.3,No reviews available,//www.daraz.pk/products/50-i213939199-s1422541437.html?search=1,Health & Beauty,skincare
Mentholatum Acnes Creamy Wash 50G,1199.00,https://static-01.daraz.pk/p/93077ec36870d23500c159fbbba3a916.jpg,4.3,No reviews available,//www.daraz.pk/products/50-i213939199-s1422541437.html?search=1,Health & Beauty,skincare
Beauty Wallet Algae Mask 500 grams,1439.00,https://static-01.daraz.pk/p/b031ff2ff5c1fa4331634f4ede8e1e22.jpg,3.7,No reviews available,//www.daraz.pk/products/500-i454158886-s2153688495.html?search=1,Health & Beauty,skincare
"NIVEA Purifying Face Wash, Combination Skin, 150ml",1710.00,https://static-01.daraz.pk/p/0e949f470140fe200086f2ca6b7ff91b.jpg,4.5,No reviews available,//www.daraz.pk/products/nivea-purifying-face-wash-combination-skin-150ml-i145900950-s1308374754.html?search=1,Health & Beauty,skincare
Vitamin C+E Serum,545.00,https://static-01.daraz.pk/p/0f2d1858bf947b81504e930df5fe8d3a.jpg,1,No reviews available,//www.daraz.pk/products/c-e-i501946740-s2399383660.html?search=1,Health & Beauty,skincare
Derma Extra Shine New Brightening Facial Kit,1380.00,https://pk-live-21.slatic.net/kf/Sd68d88f04c6142ebbfb7aac65e319e2fM.jpg,4.5,No reviews available,//www.daraz.pk/products/-i432764815-s2077551300.html?search=1,Health & Beauty,skincare
Becute Cosmetics Facial Kit (200ml Each) Pack of 6,3499.00,https://pk-live-21.slatic.net/kf/Se1e8849715544702abd0637a5804e82dl.jpg,4.5,No reviews available,//www.daraz.pk/products/becute-cosmetics-facial-kit-200ml-each-pack-of-6-i430580928-s2172458656.html?search=1,Health & Beauty,skincare
Cutish Ready To White All In One Facial Jar,980.00,https://pk-live-21.slatic.net/kf/S34a384091a9e4d38959f6ac570669bd2c.jpg,5,No reviews available,//www.daraz.pk/products/-i433032521-s2081135038.html?search=1,Health & Beauty,skincare
"NIVEA Natural Glow Body Lotion, Liquorice & Berry, All Skin Types, 250ml",1624.00,https://static-01.daraz.pk/p/545160cdc14313f49c1e594223838b23.jpg,4.9,No reviews available,//www.daraz.pk/products/nivea-natural-glow-body-lotion-liquorice-berry-all-skin-types-250ml-i145902695-s1308354436.html?search=1,Health & Beauty,skincare
Mentholatum Acnes Creamy Wash 50G,1199.00,https://static-01.daraz.pk/p/93077ec36870d23500c159fbbba3a916.jpg,4.3,No reviews available,//www.daraz.pk/products/50-i213939199-s1422541437.html?search=1,Health & Beauty,skincare
"24K Gold Facial Kit by Olax Pack of 8, Original Best Quality Luxury Facial Kit Gold Infused Skincare Anti-Aging Gold Facial Gold Face Mask Skin Brightening Kit Facial Spa at Home Gold Facial for Glowing Skin Natural Glow with Gold Spa-Quality 50ml each",1399,https://static-01.daraz.pk/p/4638cc4c3bb608abb9b9a901646ef236.jpg,4.7,No reviews available,//www.daraz.pk/products/24k-8-i260549428-s2064344690.html?search=1,Health & Beauty,skincare
"NIVEA Natural Glow Body Lotion, Liquorice & Berry, All Skin Types, 250ml",1624.00,https://static-01.daraz.pk/p/545160cdc14313f49c1e594223838b23.jpg,4.9,No reviews available,//www.daraz.pk/products/nivea-natural-glow-body-lotion-liquorice-berry-all-skin-types-250ml-i145902695-s1308354436.html?search=1,Health & Beauty,skincare
Beauty Wallet Algae Mask 500 grams,1439.00,https://static-01.daraz.pk/p/b031ff2ff5c1fa4331634f4ede8e1e22.jpg,3.7,No reviews available,//www.daraz.pk/products/500-i454158886-s2153688495.html?search=1,Health & Beauty,skincare
Beauty Wallet Algae Mask 500 grams,1439.00,https://static-01.daraz.pk/p/b031ff2ff5c1fa4331634f4ede8e1e22.jpg,3.7,No reviews available,//www.daraz.pk/products/500-i454158886-s2153688495.html?search=1,Health & Beauty,skincare
"NIVEA Purifying Face Wash, Combination Skin, 150ml",1710.00,https://static-01.daraz.pk/p/0e949f470140fe200086f2ca6b7ff91b.jpg,4.5,No reviews available,//www.daraz.pk/products/nivea-purifying-face-wash-combination-skin-150ml-i145900950-s1308374754.html?search=1,Health & Beauty,skincare
Vitamin C+E Serum,545.00,https://static-01.daraz.pk/p/0f2d1858bf947b81504e930df5fe8d3a.jpg,1,No reviews available,//www.daraz.pk/products/c-e-i501946740-s2399383660.html?search=1,Health & Beauty,skincare
Derma Extra Shine New Brightening Facial Kit,1380.00,https://pk-live-21.slatic.net/kf/Sd68d88f04c6142ebbfb7aac65e319e2fM.jpg,4.5,No reviews available,//www.daraz.pk/products/-i432764815-s2077551300.html?search=1,Health & Beauty,skincare
Beauty Wallet Algae Mask 500 grams,1439.00,https://static-01.daraz.pk/p/b031ff2ff5c1fa4331634f4ede8e1e22.jpg,3.7,No reviews available,//www.daraz.pk/products/500-i454158886-s2153688495.html?search=1,Health & Beauty,skincare
Beauty Wallet Algae Mask 500 grams,1439.00,https://static-01.daraz.pk/p/b031ff2ff5c1fa4331634f4ede8e1e22.jpg,3.7,No reviews available,//www.daraz.pk/products/500-i454158886-s2153688495.html?search=1,Health & Beauty,skincare
"NIVEA Purifying Face Wash, Combination Skin, 150ml",1710.00,https://static-01.daraz.pk/p/0e949f470140fe200086f2ca6b7ff91b.jpg,4.5,No reviews available,//www.daraz.pk/products/nivea-purifying-face-wash-combination-skin-150ml-i145900950-s1308374754.html?search=1,Health & Beauty,skincare
Vitamin C+E Serum,545.00,https://static-01.daraz.pk/p/0f2d1858bf947b81504e930df5fe8d3a.jpg,1,No reviews available,//www.daraz.pk/products/c-e-i501946740-s2399383660.html?search=1,Health & Beauty,skincare
Derma Extra Shine New Brightening Facial Kit,1380.00,https://pk-live-21.slatic.net/kf/Sd68d88f04c6142ebbfb7aac65e319e2fM.jpg,4.5,No reviews available,//www.daraz.pk/products/-i432764815-s2077551300.html?search=1,Health & Beauty,skincare
Becute Cosmetics Facial Kit (200ml Each) Pack of 6,3499.00,https://pk-live-21.slatic.net/kf/Se1e8849715544702abd0637a5804e82dl.jpg,4.5,No reviews available,//www.daraz.pk/products/becute-cosmetics-facial-kit-200ml-each-pack-of-6-i430580928-s2172458656.html?search=1,Health & Beauty,skincare
Cutish Ready To White All In One Facial Jar,980.00,https://pk-live-21.slatic.net/kf/S34a384091a9e4d38959f6ac570669bd2c.jpg,5,No reviews available,//www.daraz.pk/products/-i433032521-s2081135038.html?search=1,Health & Beauty,skincare
Cetaphil Gentle skin cleanser 500 ml,2599.00,https://static-01.daraz.pk/p/ed95d9a4bc033078f135eecc7719bbfd.jpg,4.5,No reviews available,//www.daraz.pk/products/cetaphil-gentle-skin-cleanser-500-ml-i494595851-s2359471610.html?search=1,Health & Beauty,skincare
VestiGo Pack of 6 Facial Kit Trial Pack,799.00,https://pk-live-21.slatic.net/kf/S19cbcb19ec4e403d97d1532a559864532.jpg,4.7,No reviews available,//www.daraz.pk/products/vestigo-pack-of-6-facial-kit-trial-pack-i251469523-s2054286019.html?search=1,Health & Beauty,skincare
Bioaqua Pack of 4 Salicylic Acid Acne Removal Series,1499.00,https://static-01.daraz.pk/p/f359dd1d7cda1f9647ac178463410b77.jpg,4.8,No reviews available,//www.daraz.pk/products/bioaqua-pack-of-4-salicylic-acid-acne-removal-series-i467082999-s2204660796.html?search=1,Health & Beauty,skincare
BNB Rice Facewash 120ml,750.00,https://static-01.daraz.pk/p/ca11bd5662deb0234446c811ae9c4400.jpg,4.7,No reviews available,//www.daraz.pk/products/bnb-rice-facewash-120ml-i456691852-s2162379810.html?search=1,Health & Beauty,skincare
Skin white Professional Facial Kit 5 in 1,180.00,https://static-01.daraz.pk/p/c2e88dc136cdab702e1bc8d1427845a9.png,5,No reviews available,//www.daraz.pk/products/1-5-i491202401-s2325514905.html?search=1,Health & Beauty,skincare
Gentle Organics Black Peel Off Mask,800.00,https://static-01.daraz.pk/p/63ea9d627b27917aa24f6e1bce355adb.jpg,5,No reviews available,//www.daraz.pk/products/-i433540032-s2081049963.html?search=1,Health & Beauty,skincare
Clean It Zero Cleansing Balm - Paras Herbal,400.00,https://static-01.daraz.pk/p/fee8b6360c8800b5e445ba67e835b6d6.jpg,3.9,No reviews available,//www.daraz.pk/products/-i428622910-s2038609458.html?search=1,Health & Beauty,skincare
Beauty Wallet Algae Mask 500 grams,1439.00,https://static-01.daraz.pk/p/b031ff2ff5c1fa4331634f4ede8e1e22.jpg,3.7,No reviews available,//www.daraz.pk/products/500-i454158886-s2153688495.html?search=1,Health & Beauty,skincare
"NIVEA Purifying Face Wash, Combination Skin, 150ml",1710.00,https://static-01.daraz.pk/p/0e949f470140fe200086f2ca6b7ff91b.jpg,4.5,No reviews available,//www.daraz.pk/products/nivea-purifying-face-wash-combination-skin-150ml-i145900950-s1308374754.html?search=1,Health & Beauty,skincare
Vitamin C+E Serum,545.00,https://static-01.daraz.pk/p/0f2d1858bf947b81504e930df5fe8d3a.jpg,1,No reviews available,//www.daraz.pk/products/c-e-i501946740-s2399383660.html?search=1,Health & Beauty,skincare
Derma Extra Shine New Brightening Facial Kit,1380.00,https://pk-live-21.slatic.net/kf/Sd68d88f04c6142ebbfb7aac65e319e2fM.jpg,4.5,No reviews available,//www.daraz.pk/products/-i432764815-s2077551300.html?search=1,Health & Beauty,skincare
Becute Cosmetics Facial Kit (200ml Each) Pack of 6,3499.00,https://pk-live-21.slatic.net/kf/Se1e8849715544702abd0637a5804e82dl.jpg,4.5,No reviews available,//www.daraz.pk/products/becute-cosmetics-facial-kit-200ml-each-pack-of-6-i430580928-s2172458656.html?search=1,Health & Beauty,skincare
"Pack of 15 Moisturizing Facial Face Sheet Mask & Hydrating , Radiance Boost, , Moisturizing, Skin Care Sheet Mask",960.00,https://static-01.daraz.pk/p/46117dc2ec2abc2ddf22208d1e0d473d.jpg,N/A,No reviews available,//www.daraz.pk/products/pack-of-15-moisturizing-facial-face-sheet-mask-hydrating-radiance-boost-moisturizing-skin-care-sheet-mask-i519658942-s2459974694.html?search=1,Health & Beauty,skincare
Soft Neck Mask Glowing Hydra Firming Mask  Moisture Firming Skin Rejuvenation Neck Care and Repair 25g,149.00,https://static-01.daraz.pk/p/29448239990a4b113763170f56a65872.jpg,N/A,No reviews available,//www.daraz.pk/products/soft-neck-mask-glowing-hydra-firming-mask-i518504928-s2455389443.html?search=1,Health & Beauty,skincare
Glow And Clean Whitening Gold Caviar Face Wash,599.00,https://static-01.daraz.pk/p/7c00b00aa121dee50f2b37f29903e706.jpg,N/A,No reviews available,//www.daraz.pk/products/-i534879678-s2510945279.html?search=1,Health & Beauty,skincare
Invigorating Apricot Face Scrub 62g: Deep Clean and Refresh,179.00,https://static-01.daraz.pk/p/aa64b5b6c7a095810ae6980839a63e7d.jpg,N/A,No reviews available,//www.daraz.pk/products/62-i525800427-s2483158025.html?search=1,Health & Beauty,skincare
Anees White Glow Facial Whitening Bleach Cream,399.00,https://static-01.daraz.pk/p/be7225055b2f736807cd6f992b806439.jpg,N/A,No reviews available,//www.daraz.pk/products/anees-white-glow-facial-whitening-bleach-cream-i531215723-s2498892107.html?search=1,Health & Beauty,skincare
The Health Healer Original Extreme Strong Whitening And Aging Night Cream,999.00,https://static-01.daraz.pk/p/edad12a346e439c05fa562953bd1a43e.jpg,N/A,No reviews available,//www.daraz.pk/products/usb-i531249689-s2498994671.html?search=1,Health & Beauty,skincare
"NIVEA Natural Glow Body Lotion, Liquorice & Berry, All Skin Types, 250ml",1624.00,https://static-01.daraz.pk/p/545160cdc14313f49c1e594223838b23.jpg,4.9,No reviews available,//www.daraz.pk/products/nivea-natural-glow-body-lotion-liquorice-berry-all-skin-types-250ml-i145902695-s1308354436.html?search=1,Health & Beauty,skincare
Mentholatum Acnes Creamy Wash 50G,1199.00,https://static-01.daraz.pk/p/93077ec36870d23500c159fbbba3a916.jpg,4.3,No reviews available,//www.daraz.pk/products/50-i213939199-s1422541437.html?search=1,Health & Beauty,skincare
Mentholatum Acnes Creamy Wash 50G,1199.00,https://static-01.daraz.pk/p/93077ec36870d23500c159fbbba3a916.jpg,4.3,No reviews available,//www.daraz.pk/products/50-i213939199-s1422541437.html?search=1,Health & Beauty,skincare
"NIVEA Purifying Face Wash, Combination Skin, 150ml",1710.00,https://static-01.daraz.pk/p/0e949f470140fe200086f2ca6b7ff91b.jpg,4.5,No reviews available,//www.daraz.pk/products/nivea-purifying-face-wash-combination-skin-150ml-i145900950-s1308374754.html?search=1,Health & Beauty,skincare
Vitamin C+E Serum,545.00,https://static-01.daraz.pk/p/0f2d1858bf947b81504e930df5fe8d3a.jpg,1,No reviews available,//www.daraz.pk/products/c-e-i501946740-s2399383660.html?search=1,Health & Beauty,skincare
Derma Extra Shine New Brightening Facial Kit,1380.00,https://pk-live-21.slatic.net/kf/Sd68d88f04c6142ebbfb7aac65e319e2fM.jpg,4.5,No reviews available,//www.daraz.pk/products/-i432764815-s2077551300.html?search=1,Health & Beauty,skincare
Becute Cosmetics Facial Kit (200ml Each) Pack of 6,3499.00,https://pk-live-21.slatic.net/kf/Se1e8849715544702abd0637a5804e82dl.jpg,4.5,No reviews available,//www.daraz.pk/products/becute-cosmetics-facial-kit-200ml-each-pack-of-6-i430580928-s2172458656.html?search=1,Health & Beauty,skincare
Cutish Ready To White All In One Facial Jar,980.00,https://pk-live-21.slatic.net/kf/S34a384091a9e4d38959f6ac570669bd2c.jpg,5,No reviews available,//www.daraz.pk/products/-i433032521-s2081135038.html?search=1,Health & Beauty,skincare
Cetaphil Gentle skin cleanser 500 ml,2599.00,https://static-01.daraz.pk/p/ed95d9a4bc033078f135eecc7719bbfd.jpg,4.5,No reviews available,//www.daraz.pk/products/cetaphil-gentle-skin-cleanser-500-ml-i494595851-s2359471610.html?search=1,Health & Beauty,skincare
VestiGo Pack of 6 Facial Kit Trial Pack,799.00,https://pk-live-21.slatic.net/kf/S19cbcb19ec4e403d97d1532a559864532.jpg,4.7,No reviews available,//www.daraz.pk/products/vestigo-pack-of-6-facial-kit-trial-pack-i251469523-s2054286019.html?search=1,Health & Beauty,skincare
Becute Cosmetics Facial Kit (200ml Each) Pack of 6,3499.00,https://pk-live-21.slatic.net/kf/Se1e8849715544702abd0637a5804e82dl.jpg,4.5,No reviews available,//www.daraz.pk/products/becute-cosmetics-facial-kit-200ml-each-pack-of-6-i430580928-s2172458656.html?search=1,Health & Beauty,skincare
Cutish Ready To White All In One Facial Jar,980.00,https://pk-live-21.slatic.net/kf/S34a384091a9e4d38959f6ac570669bd2c.jpg,5,No reviews available,//www.daraz.pk/products/-i433032521-s2081135038.html?search=1,Health & Beauty,skincare
Cetaphil Gentle skin cleanser 500 ml,2599.00,https://static-01.daraz.pk/p/ed95d9a4bc033078f135eecc7719bbfd.jpg,4.5,No reviews available,//www.daraz.pk/products/cetaphil-gentle-skin-cleanser-500-ml-i494595851-s2359471610.html?search=1,Health & Beauty,skincare
VestiGo Pack of 6 Facial Kit Trial Pack,799.00,https://pk-live-21.slatic.net/kf/S19cbcb19ec4e403d97d1532a559864532.jpg,4.7,No reviews available,//www.daraz.pk/products/vestigo-pack-of-6-facial-kit-trial-pack-i251469523-s2054286019.html?search=1,Health & Beauty,skincare
Bioaqua Pack of 4 Salicylic Acid Acne Removal Series,1499.00,https://static-01.daraz.pk/p/f359dd1d7cda1f9647ac178463410b77.jpg,4.8,No reviews available,//www.daraz.pk/products/bioaqua-pack-of-4-salicylic-acid-acne-removal-series-i467082999-s2204660796.html?search=1,Health & Beauty,skincare
BNB Rice Facewash 120ml,750.00,https://static-01.daraz.pk/p/ca11bd5662deb0234446c811ae9c4400.jpg,4.7,No reviews available,//www.daraz.pk/products/bnb-rice-facewash-120ml-i456691852-s2162379810.html?search=1,Health & Beauty,skincare
Skin white Professional Facial Kit 5 in 1,180.00,https://static-01.daraz.pk/p/c2e88dc136cdab702e1bc8d1427845a9.png,5,No reviews available,//www.daraz.pk/products/1-5-i491202401-s2325514905.html?search=1,Health & Beauty,skincare
"NIVEA Purifying Face Wash, Combination Skin, 150ml",1710.00,https://static-01.daraz.pk/p/0e949f470140fe200086f2ca6b7ff91b.jpg,4.5,No reviews available,//www.daraz.pk/products/nivea-purifying-face-wash-combination-skin-150ml-i145900950-s1308374754.html?search=1,Health & Beauty,skincare
Vitamin C+E Serum,545.00,https://static-01.daraz.pk/p/0f2d1858bf947b81504e930df5fe8d3a.jpg,1,No reviews available,//www.daraz.pk/products/c-e-i501946740-s2399383660.html?search=1,Health & Beauty,skincare
Derma Extra Shine New Brightening Facial Kit,1380.00,https://pk-live-21.slatic.net/kf/Sd68d88f04c6142ebbfb7aac65e319e2fM.jpg,4.5,No reviews available,//www.daraz.pk/products/-i432764815-s2077551300.html?search=1,Health & Beauty,skincare
Becute Cosmetics Facial Kit (200ml Each) Pack of 6,3499.00,https://pk-live-21.slatic.net/kf/Se1e8849715544702abd0637a5804e82dl.jpg,4.5,No reviews available,//www.daraz.pk/products/becute-cosmetics-facial-kit-200ml-each-pack-of-6-i430580928-s2172458656.html?search=1,Health & Beauty,skincare
Cutish Ready To White All In One Facial Jar,980.00,https://pk-live-21.slatic.net/kf/S34a384091a9e4d38959f6ac570669bd2c.jpg,5,No reviews available,//www.daraz.pk/products/-i433032521-s2081135038.html?search=1,Health & Beauty,skincare
Cetaphil Gentle skin cleanser 500 ml,2599.00,https://static-01.daraz.pk/p/ed95d9a4bc033078f135eecc7719bbfd.jpg,4.5,No reviews available,//www.daraz.pk/products/cetaphil-gentle-skin-cleanser-500-ml-i494595851-s2359471610.html?search=1,Health & Beauty,skincare
VestiGo Pack of 6 Facial Kit Trial Pack,799.00,https://pk-live-21.slatic.net/kf/S19cbcb19ec4e403d97d1532a559864532.jpg,4.7,No reviews available,//www.daraz.pk/products/vestigo-pack-of-6-facial-kit-trial-pack-i251469523-s2054286019.html?search=1,Health & Beauty,skincare
Bioaqua Pack of 4 Salicylic Acid Acne Removal Series,1499.00,https://static-01.daraz.pk/p/f359dd1d7cda1f9647ac178463410b77.jpg,4.8,No reviews available,//www.daraz.pk/products/bioaqua-pack-of-4-salicylic-acid-acne-removal-series-i467082999-s2204660796.html?search=1,Health & Beauty,skincare
Cetaphil Gentle skin cleanser 500 ml,2599.00,https://static-01.daraz.pk/p/ed95d9a4bc033078f135eecc7719bbfd.jpg,4.5,No reviews available,//www.daraz.pk/products/cetaphil-gentle-skin-cleanser-500-ml-i494595851-s2359471610.html?search=1,Health & Beauty,skincare
VestiGo Pack of 6 Facial Kit Trial Pack,799.00,https://pk-live-21.slatic.net/kf/S19cbcb19ec4e403d97d1532a559864532.jpg,4.7,No reviews available,//www.daraz.pk/products/vestigo-pack-of-6-facial-kit-trial-pack-i251469523-s2054286019.html?search=1,Health & Beauty,skincare
Bioaqua Pack of 4 Salicylic Acid Acne Removal Series,1499.00,https://static-01.daraz.pk/p/f359dd1d7cda1f9647ac178463410b77.jpg,4.8,No reviews available,//www.daraz.pk/products/bioaqua-pack-of-4-salicylic-acid-acne-removal-series-i467082999-s2204660796.html?search=1,Health & Beauty,skincare
BNB Rice Facewash 120ml,750.00,https://static-01.daraz.pk/p/ca11bd5662deb0234446c811ae9c4400.jpg,4.7,No reviews available,//www.daraz.pk/products/bnb-rice-facewash-120ml-i456691852-s2162379810.html?search=1,Health & Beauty,skincare
Skin white Professional Facial Kit 5 in 1,180.00,https://static-01.daraz.pk/p/c2e88dc136cdab702e1bc8d1427845a9.png,5,No reviews available,//www.daraz.pk/products/1-5-i491202401-s2325514905.html?search=1,Health & Beauty,skincare
Gentle Organics Black Peel Off Mask,800.00,https://static-01.daraz.pk/p/63ea9d627b27917aa24f6e1bce355adb.jpg,5,No reviews available,//www.daraz.pk/products/-i433540032-s2081049963.html?search=1,Health & Beauty,skincare
Galupaton Polisher with whitening emulsion,799.00,https://pk-live-21.slatic.net/kf/S7ec361353d5b4b67af0725de60e52b04v.jpg,5,No reviews available,//www.daraz.pk/products/-i505103349-s2408600451.html?search=1,Health & Beauty,skincare
Uptown LA Renewing  Gel Cleanser for all skin types Gently Cleanses & Exfoliates while Softening  & Smoothing Skin - 100ml,999.00,https://static-01.daraz.pk/p/06df6b739f142ff7d27c621c98657e1c.jpg,5,No reviews available,//www.daraz.pk/products/uptown-la-renewing-gel-cleanser-for-all-skin-types-gently-cleanses-exfoliates-while-softening-smoothing-skin-100ml-i443601606-s2131632014.html?search=1,Health & Beauty,skincare
BIO ONE GLYCOLIC ACID CREAM 5% | 25g,1199.00,https://static-01.daraz.pk/p/1bafaed5b104a021bda6315df3f5fdfe.jpg,4,No reviews available,//www.daraz.pk/products/25-i451266595-s2145098127.html?search=1,Health & Beauty,skincare
HYALURONIC ACID - TONER ( FOR ALL SKIN TYPES),2200.00,https://static-01.daraz.pk/p/cbd2af3286eb8066c2dbf75a4d53748e.jpg,4.6,No reviews available,//www.daraz.pk/products/-i251457669-s1468941805.html?search=1,Health & Beauty,skincare
Becute Cosmetics Facial Kit (200ml Each) Pack of 5 + FREE Cream Bleach (28gm),3599.00,https://pk-live-21.slatic.net/kf/Sc3c0a8443da44ed6ba87291bd27da1ba9.jpg,4.3,No reviews available,//www.daraz.pk/products/becute-cosmetics-facial-kit-200ml-each-pack-of-5-free-cream-bleach-28gm-i430592062-s2172458756.html?search=1,Health & Beauty,skincare
"Retinol Peel Off Face Mask, Anti-Aging Gold Face Mask For Moisturizes Skin, Collagen Facial Masks Deep Moisturizing Facial Masks (1 pc )",689.00,https://static-01.daraz.pk/p/ce6b9ea64d02b118a86a40bc4da1738a.jpg,5,No reviews available,//www.daraz.pk/products/1-i494566520-s2359343337.html?search=1,Health & Beauty,skincare
Gentle Organic Bleach Cream,550.00,https://static-01.daraz.pk/p/bf45d0d2bbb935619da81a52b6cbd7c9.jpg,5,No reviews available,//www.daraz.pk/products/-i403589588-s1946488301.html?search=1,Health & Beauty,skincare
Cutish Ready To White All In One Facial Jar,980.00,https://pk-live-21.slatic.net/kf/S34a384091a9e4d38959f6ac570669bd2c.jpg,5,No reviews available,//www.daraz.pk/products/-i433032521-s2081135038.html?search=1,Health & Beauty,skincare
Cetaphil Gentle skin cleanser 500 ml,2599.00,https://static-01.daraz.pk/p/ed95d9a4bc033078f135eecc7719bbfd.jpg,4.5,No reviews available,//www.daraz.pk/products/cetaphil-gentle-skin-cleanser-500-ml-i494595851-s2359471610.html?search=1,Health & Beauty,skincare
VestiGo Pack of 6 Facial Kit Trial Pack,799.00,https://pk-live-21.slatic.net/kf/S19cbcb19ec4e403d97d1532a559864532.jpg,4.7,No reviews available,//www.daraz.pk/products/vestigo-pack-of-6-facial-kit-trial-pack-i251469523-s2054286019.html?search=1,Health & Beauty,skincare
Bioaqua Pack of 4 Salicylic Acid Acne Removal Series,1499.00,https://static-01.daraz.pk/p/f359dd1d7cda1f9647ac178463410b77.jpg,4.8,No reviews available,//www.daraz.pk/products/bioaqua-pack-of-4-salicylic-acid-acne-removal-series-i467082999-s2204660796.html?search=1,Health & Beauty,skincare
BNB Rice Facewash 120ml,750.00,https://static-01.daraz.pk/p/ca11bd5662deb0234446c811ae9c4400.jpg,4.7,No reviews available,//www.daraz.pk/products/bnb-rice-facewash-120ml-i456691852-s2162379810.html?search=1,Health & Beauty,skincare
Skin white Professional Facial Kit 5 in 1,180.00,https://static-01.daraz.pk/p/c2e88dc136cdab702e1bc8d1427845a9.png,5,No reviews available,//www.daraz.pk/products/1-5-i491202401-s2325514905.html?search=1,Health & Beauty,skincare
Gentle Organics Black Peel Off Mask,800.00,https://static-01.daraz.pk/p/63ea9d627b27917aa24f6e1bce355adb.jpg,5,No reviews available,//www.daraz.pk/products/-i433540032-s2081049963.html?search=1,Health & Beauty,skincare
Beauty Wallet Algae Mask 500 grams,1439.00,https://static-01.daraz.pk/p/b031ff2ff5c1fa4331634f4ede8e1e22.jpg,3.7,No reviews available,//www.daraz.pk/products/500-i454158886-s2153688495.html?search=1,Health & Beauty,skincare
